subject_ids,classifications,workflow_id,workflow_version,file-name,advance,flag
13293480,5,427,6.20,,advance,1
13293481,5,427,6.20,,advance,1
13293482,5,427,6.20,,advance,1
13293483,5,427,6.20,,advance,1
13293484,5,427,6.20,,retire,0
13293485,5,427,6.20,,advance,1
13293486,5,427,6.20,,advance,1
13293487,5,427,6.20,,advance,1
13293488,5,427,6.20,,advance,1
13293489,5,427,6.20,,advance,1
13293490,5,427,6.20,,advance,1
13293491,5,427,6.20,,advance,1
13293492,5,427,6.20,,advance,1
13293493,5,427,6.20,,advance,1
13293494,5,427,6.20,,advance,1
13293495,5,427,6.20,,advance,1
13293496,5,427,6.20,,advance,1
13293497,5,427,6.20,,advance,1
13293498,5,427,6.20,,advance,1
13293499,5,427,6.20,,advance,1
13293500,5,427,6.20,,advance,1
13293501,5,427,6.20,,advance,1
13293502,5,427,6.20,,advance,1
13293503,5,427,6.20,,advance,1
13293504,5,427,6.20,,advance,1
13293505,5,427,6.20,,advance,1
13293506,5,427,6.20,,retire,0
13293507,5,427,6.20,,advance,1
13293508,5,427,6.20,,advance,1
13293509,5,427,6.20,,advance,1
13293510,5,427,6.20,,advance,1
13293511,5,427,6.20,,advance,1
13293512,5,427,6.20,,advance,1
13293513,5,427,6.20,,advance,1
13293514,5,427,6.20,,advance,1
13293515,5,427,6.20,,advance,1
13293516,5,427,6.20,,advance,1
13293517,5,427,6.20,,advance,1
13293518,5,427,6.20,,advance,1
13293519,5,427,6.20,,advance,1
13293520,6,427,6.20,,advance,1
13293521,5,427,6.20,,advance,1
13293522,5,427,6.20,,advance,1
13293523,5,427,6.20,,advance,1
13293524,5,427,6.20,,advance,1
13293525,5,427,6.20,,advance,1
13293526,5,427,6.20,,advance,1
13293527,5,427,6.20,,advance,1
13293528,5,427,6.20,,advance,1
13293529,5,427,6.20,,advance,1
13293530,5,427,6.20,,advance,1
13293531,5,427,6.20,,advance,1
13293532,5,427,6.20,,advance,1
13293533,5,427,6.20,,advance,1
13293534,5,427,6.20,,advance,1
13293535,5,427,6.20,,advance,1
13293536,5,427,6.20,,advance,1
13293537,5,427,6.20,,advance,1
13293538,5,427,6.20,,advance,1
13293539,5,427,6.20,,advance,1
13293540,5,427,6.20,,advance,1
13293541,5,427,6.20,,advance,1
13293542,5,427,6.20,,advance,1
13293543,5,427,6.20,,advance,1
13293544,5,427,6.20,,advance,1
13293545,5,427,6.20,,advance,1
13293546,5,427,6.20,,advance,1
13293547,5,427,6.20,,advance,1
13293548,5,427,6.20,,advance,1
13293549,5,427,6.20,,advance,1
13293550,5,427,6.20,,advance,1
13293551,5,427,6.20,,advance,1
13293552,5,427,6.20,,advance,1
13293553,5,427,6.20,,advance,1
13293554,5,427,6.20,,advance,1
13293555,5,427,6.20,,advance,1
13293556,5,427,6.20,,advance,1
13293557,5,427,6.20,,advance,1
13293558,5,427,6.20,,advance,1
13293559,5,427,6.20,,advance,1
13293560,5,427,6.20,,advance,1
13293561,5,427,6.20,,advance,1
13293562,5,427,6.20,,advance,1
13293563,5,427,6.20,,advance,1
13293564,5,427,6.20,,advance,1
13293565,5,427,6.20,,advance,1
13293566,5,427,6.20,,advance,1
13293567,5,427,6.20,,advance,1
13293568,5,427,6.20,,advance,1
13293569,5,427,6.20,,advance,1
13293570,5,427,6.20,,advance,1
13293571,5,427,6.20,,advance,1
13293572,5,427,6.20,,advance,1
13293573,5,427,6.20,,advance,1
13293574,5,427,6.20,,advance,1
13293575,5,427,6.20,,retire,0
13293576,5,427,6.20,,advance,1
13293577,5,427,6.20,,advance,1
13293578,5,427,6.20,,advance,1
13293579,5,427,6.20,,advance,1
13293580,5,427,6.20,,advance,1
13293581,5,427,6.20,,advance,1
13293582,5,427,6.20,,advance,1
13293583,5,427,6.20,,advance,1
13293584,5,427,6.20,,advance,1
13293585,5,427,6.20,,advance,1
13293586,5,427,6.20,,advance,1
13293587,5,427,6.20,,advance,1
13293588,5,427,6.20,,advance,1
13293589,6,427,6.20,,advance,1
13293590,5,427,6.20,,advance,1
13293591,5,427,6.20,,advance,1
13293592,5,427,6.20,,advance,1
13293593,5,427,6.20,,advance,1
13293594,5,427,6.20,,advance,1
13293595,5,427,6.20,,advance,1
13293596,5,427,6.20,,advance,1
13293597,5,427,6.20,,advance,1
13293598,5,427,6.20,,advance,1
13293599,5,427,6.20,,advance,1
13293600,5,427,6.20,,advance,1
13293601,5,427,6.20,,advance,1
13293602,5,427,6.20,,advance,1
13293603,5,427,6.20,,advance,1
13293604,5,427,6.20,,advance,1
13293605,5,427,6.20,,advance,1
13293606,5,427,6.20,,advance,1
13293607,5,427,6.20,,advance,1
13293608,5,427,6.20,,advance,1
13293609,5,427,6.20,,advance,1
13293610,5,427,6.20,,advance,1
13293611,5,427,6.20,,advance,1
13293612,5,427,6.20,,advance,1
13293613,5,427,6.20,,advance,1
13293614,5,427,6.20,,advance,1
13293615,5,427,6.20,,advance,1
13293616,5,427,6.20,,advance,1
13293617,5,427,6.20,,advance,1
13293618,5,427,6.20,,advance,1
13293619,5,427,6.20,,advance,1
13293620,5,427,6.20,,advance,1
13293621,5,427,6.20,,advance,1
13293622,5,427,6.20,,advance,1
13293623,5,427,6.20,,advance,1
13293624,5,427,6.20,,advance,1
13293625,5,427,6.20,,advance,1
13293626,5,427,6.20,,advance,1
13293627,5,427,6.20,,advance,1
13293628,5,427,6.20,,advance,1
13293629,5,427,6.20,,advance,1
13293630,5,427,6.20,,advance,1
13293631,5,427,6.20,,advance,1
13293632,5,427,6.20,,advance,1
13293633,5,427,6.20,,advance,1
13293634,5,427,6.20,,advance,1
13293635,5,427,6.20,,advance,1
13293636,5,427,6.20,,advance,1
13293637,5,427,6.20,,advance,1
13293638,5,427,6.20,,advance,1
13293639,5,427,6.20,,advance,1
13293640,5,427,6.20,,advance,1
13293641,5,427,6.20,,advance,1
13293642,5,427,6.20,,advance,1
13293643,5,427,6.20,,advance,1
13293644,5,427,6.20,,advance,1
13293645,5,427,6.20,,advance,1
13293646,5,427,6.20,,advance,1
13293647,5,427,6.20,,advance,1
13293648,5,427,6.20,,advance,1
13293649,5,427,6.20,,advance,1
13293650,5,427,6.20,,advance,1
13293651,5,427,6.20,,advance,1
13293652,5,427,6.20,,advance,1
13293653,5,427,6.20,,advance,1
13293654,5,427,6.20,,advance,1
13293655,5,427,6.20,,advance,1
13293656,5,427,6.20,,advance,1
13293657,5,427,6.20,,advance,1
13293658,5,427,6.20,,advance,1
13293659,5,427,6.20,,advance,1
13293660,5,427,6.20,,advance,1
13293661,5,427,6.20,,advance,1
13293662,5,427,6.20,,advance,1
13293663,5,427,6.20,,advance,1
13293664,5,427,6.20,,advance,1
13293665,5,427,6.20,,advance,1
13293666,5,427,6.20,,advance,1
13293667,5,427,6.20,,advance,1
13293668,5,427,6.20,,advance,1
13293669,5,427,6.20,,advance,1
13293670,5,427,6.20,,advance,1
13293671,5,427,6.20,,advance,1
13293672,5,427,6.20,,advance,1
13293673,5,427,6.20,,advance,1
13293674,5,427,6.20,,advance,1
13293675,5,427,6.20,,advance,1
13293676,5,427,6.20,,advance,1
13293677,5,427,6.20,,advance,1
13293678,5,427,6.20,,advance,1
13293679,5,427,6.20,,advance,1
13293680,5,427,6.20,,advance,1
13293681,5,427,6.20,,advance,1
13293682,5,427,6.20,,advance,1
13293683,5,427,6.20,,advance,1
13293684,5,427,6.20,,advance,1
13293685,5,427,6.20,,advance,1
13293686,5,427,6.20,,advance,1
13293687,5,427,6.20,,advance,1
13293688,5,427,6.20,,advance,1
13293689,5,427,6.20,,advance,1
13293690,5,427,6.20,,advance,1
13293691,5,427,6.20,,advance,1
13293692,5,427,6.20,,advance,1
13293693,5,427,6.20,,advance,1
13293694,5,427,6.20,,advance,1
13293695,5,427,6.20,,retire,0
13293696,5,427,6.20,,advance,1
13293697,5,427,6.20,,advance,1
13293698,5,427,6.20,,advance,1
13293699,5,427,6.20,,advance,1
13293700,5,427,6.20,,advance,1
13293701,5,427,6.20,,advance,1
13293702,5,427,6.20,,advance,1
13293703,5,427,6.20,,advance,1
13293704,5,427,6.20,,advance,1
13293705,5,427,6.20,,advance,1
13293706,5,427,6.20,,advance,1
13293707,5,427,6.20,,advance,1
13293708,5,427,6.20,,advance,1
13293709,5,427,6.20,,advance,1
13293710,5,427,6.20,,advance,1
13293711,5,427,6.20,,advance,1
13293712,5,427,6.20,,advance,1
13293713,5,427,6.20,,advance,1
13293714,5,427,6.20,,advance,1
13293715,5,427,6.20,,advance,1
13293716,5,427,6.20,,advance,1
13293717,5,427,6.20,,advance,1
13293718,5,427,6.20,,advance,1
13293719,5,427,6.20,,advance,1
13293720,5,427,6.20,,advance,1
13293721,5,427,6.20,,advance,1
13293722,5,427,6.20,,advance,1
13293723,5,427,6.20,,advance,1
13293724,5,427,6.20,,advance,1
13293725,5,427,6.20,,advance,1
13293726,5,427,6.20,,advance,1
13293727,5,427,6.20,,advance,1
13293728,5,427,6.20,,advance,1
13293729,5,427,6.20,,advance,1
13293730,5,427,6.20,,retire,0
13293731,5,427,6.20,,advance,1
13293732,5,427,6.20,,advance,1
13293733,5,427,6.20,,advance,1
13293734,5,427,6.20,,advance,1
13293735,5,427,6.20,,advance,1
13293736,5,427,6.20,,advance,1
13293737,5,427,6.20,,retire,0
13293738,5,427,6.20,,advance,1
13293739,5,427,6.20,,advance,1
13293740,5,427,6.20,,advance,1
13293741,5,427,6.20,,advance,1
13293742,5,427,6.20,,advance,1
13293743,5,427,6.20,,advance,1
13293744,5,427,6.20,,advance,1
13293745,5,427,6.20,,retire,0
13293746,5,427,6.20,,advance,1
13293747,5,427,6.20,,advance,1
13293748,5,427,6.20,,advance,1
13293749,5,427,6.20,,advance,1
13293750,5,427,6.20,,advance,1
13293751,5,427,6.20,,advance,1
13293752,5,427,6.20,,advance,1
13293753,5,427,6.20,,advance,1
13293754,5,427,6.20,,advance,1
13293755,5,427,6.20,,advance,1
13293756,5,427,6.20,,retire,0
13293757,5,427,6.20,,advance,1
13293758,5,427,6.20,,advance,1
13293759,5,427,6.20,,advance,1
13293760,5,427,6.20,,advance,1
13293761,5,427,6.20,,advance,1
13293762,5,427,6.20,,advance,1
13293763,5,427,6.20,,advance,1
13293764,5,427,6.20,,advance,1
13293765,5,427,6.20,,advance,1
13293766,5,427,6.20,,advance,1
13293767,5,427,6.20,,advance,1
13293768,5,427,6.20,,advance,1
13293769,5,427,6.20,,advance,1
13293770,5,427,6.20,,advance,1
13293771,5,427,6.20,,advance,1
13293772,5,427,6.20,,advance,1
13293773,5,427,6.20,,advance,1
13293774,5,427,6.20,,advance,1
13293775,5,427,6.20,,advance,1
13293776,5,427,6.20,,advance,1
13293777,5,427,6.20,,advance,1
13293778,5,427,6.20,,advance,1
13293779,5,427,6.20,,retire,0
13293780,5,427,6.20,,advance,1
13293781,5,427,6.20,,advance,1
13293782,5,427,6.20,,advance,1
13293783,5,427,6.20,,advance,1
13293784,5,427,6.20,,advance,1
13293785,5,427,6.20,,advance,1
13293786,5,427,6.20,,advance,1
13293787,5,427,6.20,,advance,1
13293788,5,427,6.20,,advance,1
13293789,5,427,6.20,,advance,1
13293790,5,427,6.20,,advance,1
13293791,5,427,6.20,,advance,1
13293792,5,427,6.20,,advance,1
13293793,5,427,6.20,,advance,1
13293794,5,427,6.20,,advance,1
13293795,5,427,6.20,,advance,1
13293796,5,427,6.20,,advance,1
13293797,5,427,6.20,,advance,1
13293798,5,427,6.20,,advance,1
13293799,5,427,6.20,,advance,1
13293800,5,427,6.20,,advance,1
13293801,5,427,6.20,,advance,1
13293802,5,427,6.20,,advance,1
13293803,5,427,6.20,,advance,1
13293804,5,427,6.20,,advance,1
13293805,5,427,6.20,,advance,1
13293806,5,427,6.20,,advance,1
13293807,5,427,6.20,,advance,1
13293808,5,427,6.20,,advance,1
13293809,5,427,6.20,,advance,1
13293810,5,427,6.20,,advance,1
13293811,5,427,6.20,,advance,1
13293812,5,427,6.20,,advance,1
13293813,5,427,6.20,,advance,1
13293814,5,427,6.20,,advance,1
13293815,5,427,6.20,,advance,1
13293816,5,427,6.20,,advance,1
13293817,5,427,6.20,,advance,1
13293818,5,427,6.20,,advance,1
13293819,5,427,6.20,,advance,1
13293820,5,427,6.20,,advance,1
13293821,5,427,6.20,,advance,1
13293822,5,427,6.20,,advance,1
13293823,5,427,6.20,,advance,1
13293824,5,427,6.20,,advance,1
13293825,5,427,6.20,,advance,1
13293826,5,427,6.20,,advance,1
13293827,5,427,6.20,,advance,1
13293828,5,427,6.20,,advance,1
13293829,5,427,6.20,,advance,1
13293830,5,427,6.20,,advance,1
13293831,5,427,6.20,,advance,1
13293832,5,427,6.20,,advance,1
13293833,5,427,6.20,,advance,1
13293834,5,427,6.20,,advance,1
13293835,5,427,6.20,,advance,1
13293836,5,427,6.20,,advance,1
13293837,5,427,6.20,,advance,1
13293838,5,427,6.20,,advance,1
13293839,5,427,6.20,,advance,1
13293840,5,427,6.20,,advance,1
13293841,5,427,6.20,,advance,1
13293842,5,427,6.20,,advance,1
13293843,5,427,6.20,,advance,1
13293844,5,427,6.20,,advance,1
13293845,5,427,6.20,,advance,1
13293846,5,427,6.20,,advance,1
13293847,5,427,6.20,,advance,1
13293848,6,427,6.20,,advance,1
13293849,5,427,6.20,,advance,1
13293850,5,427,6.20,,advance,1
13293851,5,427,6.20,,advance,1
13293852,5,427,6.20,,advance,1
13293853,5,427,6.20,,advance,1
13293854,5,427,6.20,,advance,1
13293855,5,427,6.20,,advance,1
13293856,5,427,6.20,,advance,1
13293857,5,427,6.20,,advance,1
13293858,5,427,6.20,,advance,1
13293859,5,427,6.20,,advance,1
13293860,5,427,6.20,,advance,1
13293861,5,427,6.20,,advance,1
13293862,5,427,6.20,,advance,1
13293863,5,427,6.20,,advance,1
13293864,5,427,6.20,,advance,1
13293865,5,427,6.20,,advance,1
13293866,5,427,6.20,,advance,1
13293867,5,427,6.20,,advance,1
13293868,5,427,6.20,,advance,1
13293869,5,427,6.20,,advance,1
13293870,5,427,6.20,,advance,1
13293871,5,427,6.20,,advance,1
13293872,5,427,6.20,,advance,1
13293873,5,427,6.20,,advance,1
13293874,5,427,6.20,,advance,1
13293875,5,427,6.20,,advance,1
13293876,5,427,6.20,,advance,1
13293877,5,427,6.20,,advance,1
13293878,5,427,6.20,,advance,1
13293879,5,427,6.20,,advance,1
13293880,5,427,6.20,,advance,1
13293881,5,427,6.20,,advance,1
13293882,5,427,6.20,,advance,1
13293883,5,427,6.20,,advance,1
13293884,5,427,6.20,,advance,1
13293885,5,427,6.20,,advance,1
13293886,6,427,6.20,,advance,1
13293887,5,427,6.20,,advance,1
13293888,5,427,6.20,,advance,1
13293889,5,427,6.20,,advance,1
13293890,5,427,6.20,,advance,1
13293891,5,427,6.20,,advance,1
13293892,5,427,6.20,,advance,1
13293893,5,427,6.20,,advance,1
13293894,5,427,6.20,,advance,1
13293895,5,427,6.20,,advance,1
13293896,5,427,6.20,,advance,1
13293897,5,427,6.20,,advance,1
13293898,5,427,6.20,,advance,1
13293899,5,427,6.20,,advance,1
13293900,5,427,6.20,,advance,1
13293901,5,427,6.20,,advance,1
13293902,5,427,6.20,,advance,1
13293903,5,427,6.20,,advance,1
13293904,5,427,6.20,,advance,1
13293905,5,427,6.20,,advance,1
13293906,5,427,6.20,,advance,1
13293907,5,427,6.20,,advance,1
13293908,5,427,6.20,,advance,1
13293909,5,427,6.20,,advance,1
13293910,5,427,6.20,,advance,1
13293911,5,427,6.20,,advance,1
13293912,5,427,6.20,,advance,1
13293913,5,427,6.20,,advance,1
13293914,5,427,6.20,,advance,1
13293915,5,427,6.20,,advance,1
13293916,5,427,6.20,,advance,1
13293917,5,427,6.20,,advance,1
13293918,5,427,6.20,,advance,1
13293919,5,427,6.20,,advance,1
13293920,5,427,6.20,,advance,1
13293921,5,427,6.20,,advance,1
13293922,5,427,6.20,,advance,1
13293923,5,427,6.20,,advance,1
13293924,5,427,6.20,,advance,1
13293925,5,427,6.20,,advance,1
13293926,5,427,6.20,,advance,1
13293927,5,427,6.20,,advance,1
13293928,5,427,6.20,,advance,1
13293929,5,427,6.20,,advance,1
13293930,5,427,6.20,,advance,1
13293931,5,427,6.20,,advance,1
13293932,5,427,6.20,,advance,1
13293933,5,427,6.20,,advance,1
13293934,5,427,6.20,,advance,1
13293935,5,427,6.20,,advance,1
13293936,5,427,6.20,,advance,1
13293937,5,427,6.20,,advance,1
13293938,5,427,6.20,,retire,0
13293939,5,427,6.20,,advance,1
13293940,5,427,6.20,,advance,1
13293941,5,427,6.20,,advance,1
13293942,5,427,6.20,,advance,1
13293943,5,427,6.20,,advance,1
13293944,5,427,6.20,,advance,1
13293945,5,427,6.20,,advance,1
13293946,5,427,6.20,,advance,1
13293947,5,427,6.20,,advance,1
13293948,5,427,6.20,,advance,1
13293949,5,427,6.20,,advance,1
13293950,5,427,6.20,,advance,1
13293951,5,427,6.20,,advance,1
13293952,5,427,6.20,,advance,1
13293953,5,427,6.20,,advance,1
13293954,5,427,6.20,,advance,1
13293955,599,427,6.20,,advance,1
13293956,5,427,6.20,,advance,1
13293957,5,427,6.20,,advance,1
13293958,5,427,6.20,,advance,1
13293959,5,427,6.20,,advance,1
13293960,5,427,6.20,,advance,1
13293961,5,427,6.20,,advance,1
13293962,5,427,6.20,,advance,1
13293963,5,427,6.20,,advance,1
13293964,5,427,6.20,,advance,1
13293965,5,427,6.20,,advance,1
13293966,5,427,6.20,,advance,1
13293967,5,427,6.20,,advance,1
13293968,5,427,6.20,,advance,1
13293969,618,427,6.20,,advance,1
13293970,5,427,6.20,,advance,1
13293971,5,427,6.20,,advance,1
13293972,6,427,6.20,,advance,1
13293973,5,427,6.20,,advance,1
13293974,5,427,6.20,,advance,1
13293975,5,427,6.20,,advance,1
13293976,5,427,6.20,,advance,1
13293977,5,427,6.20,,advance,1
13293978,5,427,6.20,,advance,1
13293979,5,427,6.20,,advance,1
13293980,5,427,6.20,,advance,1
13293981,5,427,6.20,,advance,1
13293982,5,427,6.20,,advance,1
13293983,5,427,6.20,,advance,1
13293984,5,427,6.20,,advance,1
13293985,5,427,6.20,,advance,1
13293986,5,427,6.20,,advance,1
13293987,5,427,6.20,,advance,1
13293988,6,427,6.20,,advance,1
13293989,5,427,6.20,,retire,0
13293990,5,427,6.20,,retire,0
13293991,5,427,6.20,,retire,0
13293992,5,427,6.20,,advance,1
13293993,5,427,6.20,,advance,1
13293994,5,427,6.20,,advance,1
13293995,5,427,6.20,,advance,1
13293996,5,427,6.20,,advance,1
13293997,5,427,6.20,,advance,1
13293998,5,427,6.20,,advance,1
13293999,5,427,6.20,,advance,1
13294000,5,427,6.20,,advance,1
13294001,5,427,6.20,,advance,1
13294002,5,427,6.20,,advance,1
13294003,5,427,6.20,,advance,1
13294004,625,427,6.20,,advance,1
13294005,5,427,6.20,,advance,1
13294006,5,427,6.20,,advance,1
13294007,5,427,6.20,,advance,1
13294008,5,427,6.20,,advance,1
13294009,5,427,6.20,,advance,1
13294010,6,427,6.20,,advance,1
13294011,5,427,6.20,,advance,1
13294012,5,427,6.20,,advance,1
13294013,5,427,6.20,,advance,1
13294014,5,427,6.20,,advance,1
13294015,5,427,6.20,,advance,1
13294016,5,427,6.20,,advance,1
13294017,5,427,6.20,,advance,1
13294018,5,427,6.20,,advance,1
13294019,5,427,6.20,,advance,1
13294020,5,427,6.20,,advance,1
13294021,5,427,6.20,,advance,1
13294022,5,427,6.20,,advance,1
13294023,5,427,6.20,,advance,1
13294024,5,427,6.20,,advance,1
13294025,5,427,6.20,,advance,1
13294026,5,427,6.20,,advance,1
13294027,5,427,6.20,,advance,1
13294028,5,427,6.20,,advance,1
13294029,5,427,6.20,,advance,1
13294030,5,427,6.20,,advance,1
13294031,5,427,6.20,,advance,1
13294032,5,427,6.20,,advance,1
13294033,5,427,6.20,,advance,1
13294034,5,427,6.20,,advance,1
13294035,5,427,6.20,,advance,1
13294036,5,427,6.20,,advance,1
13294037,5,427,6.20,,advance,1
13294038,5,427,6.20,,advance,1
13294039,5,427,6.20,,advance,1
13294040,5,427,6.20,,advance,1
13294041,5,427,6.20,,advance,1
13294042,5,427,6.20,,advance,1
13294043,6,427,6.20,,advance,1
13294044,5,427,6.20,,advance,1
13294045,5,427,6.20,,advance,1
13294046,5,427,6.20,,advance,1
13294047,5,427,6.20,,advance,1
13294048,5,427,6.20,,advance,1
13294049,5,427,6.20,,advance,1
13294050,5,427,6.20,,advance,1
13294051,5,427,6.20,,advance,1
13294052,5,427,6.20,,advance,1
13294053,5,427,6.20,,retire,0
13294054,5,427,6.20,,advance,1
13294055,5,427,6.20,,advance,1
13294056,5,427,6.20,,advance,1
13294057,5,427,6.20,,advance,1
13294058,5,427,6.20,,advance,1
13294059,5,427,6.20,,advance,1
13294060,5,427,6.20,,advance,1
13294061,5,427,6.20,,advance,1
13294062,5,427,6.20,,advance,1
13294063,5,427,6.20,,advance,1
13294064,5,427,6.20,,advance,1
13294065,5,427,6.20,,advance,1
13294066,5,427,6.20,,advance,1
13294067,5,427,6.20,,advance,1
13294068,5,427,6.20,,advance,1
13294069,5,427,6.20,,advance,1
13294070,5,427,6.20,,advance,1
13294071,5,427,6.20,,advance,1
13294072,5,427,6.20,,advance,1
13294073,5,427,6.20,,advance,1
13294074,5,427,6.20,,advance,1
13294075,5,427,6.20,,advance,1
13294076,5,427,6.20,,advance,1
13294077,5,427,6.20,,advance,1
13294078,5,427,6.20,,advance,1
13294079,5,427,6.20,,advance,1
13294080,6,427,6.20,,advance,1
13294081,5,427,6.20,,advance,1
13294082,5,427,6.20,,advance,1
13294083,5,427,6.20,,advance,1
13294084,5,427,6.20,,advance,1
13294085,5,427,6.20,,advance,1
13294086,5,427,6.20,,advance,1
13294087,5,427,6.20,,advance,1
13294088,5,427,6.20,,advance,1
13294089,5,427,6.20,,advance,1
13294090,5,427,6.20,,advance,1
13294091,5,427,6.20,,advance,1
13294092,5,427,6.20,,advance,1
13294093,5,427,6.20,,advance,1
13294094,5,427,6.20,,advance,1
13294095,5,427,6.20,,advance,1
13294096,5,427,6.20,,advance,1
13294097,5,427,6.20,,advance,1
13294098,5,427,6.20,,advance,1
13294099,5,427,6.20,,advance,1
13294100,5,427,6.20,,advance,1
13294101,5,427,6.20,,advance,1
13294102,5,427,6.20,,advance,1
13294103,5,427,6.20,,advance,1
13294104,5,427,6.20,,advance,1
13294105,5,427,6.20,,advance,1
13294106,5,427,6.20,,advance,1
13294107,5,427,6.20,,advance,1
13294108,5,427,6.20,,advance,1
13294109,5,427,6.20,,advance,1
13294110,5,427,6.20,,advance,1
13294111,5,427,6.20,,advance,1
13294112,5,427,6.20,,advance,1
13294113,5,427,6.20,,advance,1
13294114,5,427,6.20,,advance,1
13294115,5,427,6.20,,advance,1
13294116,5,427,6.20,,advance,1
13294117,5,427,6.20,,advance,1
13294118,5,427,6.20,,advance,1
13294119,5,427,6.20,,advance,1
13294120,5,427,6.20,,advance,1
13294121,5,427,6.20,,advance,1
13294122,5,427,6.20,,advance,1
13294123,5,427,6.20,,advance,1
13294124,5,427,6.20,,advance,1
13294125,5,427,6.20,,advance,1
13294126,5,427,6.20,,advance,1
13294127,5,427,6.20,,advance,1
13294128,5,427,6.20,,advance,1
13294129,5,427,6.20,,advance,1
13294130,5,427,6.20,,advance,1
13294131,5,427,6.20,,advance,1
13294132,5,427,6.20,,advance,1
13294133,5,427,6.20,,advance,1
13294134,5,427,6.20,,advance,1
13294135,5,427,6.20,,advance,1
13294136,5,427,6.20,,advance,1
13294137,5,427,6.20,,advance,1
13294138,5,427,6.20,,advance,1
13294139,5,427,6.20,,advance,1
13294140,5,427,6.20,,advance,1
13294141,5,427,6.20,,advance,1
13294142,5,427,6.20,,advance,1
13294143,5,427,6.20,,advance,1
13294144,5,427,6.20,,retire,0
13294145,5,427,6.20,,advance,1
13294146,5,427,6.20,,advance,1
13294147,5,427,6.20,,advance,1
13294148,5,427,6.20,,advance,1
13294149,5,427,6.20,,advance,1
13294150,5,427,6.20,,advance,1
13294151,5,427,6.20,,advance,1
13294152,5,427,6.20,,advance,1
13294153,5,427,6.20,,advance,1
13294154,5,427,6.20,,advance,1
13294155,5,427,6.20,,advance,1
13294156,5,427,6.20,,advance,1
13294157,5,427,6.20,,advance,1
13294158,5,427,6.20,,advance,1
13294159,5,427,6.20,,advance,1
13294160,5,427,6.20,,advance,1
13294161,5,427,6.20,,advance,1
13294162,5,427,6.20,,advance,1
13294163,5,427,6.20,,retire,0
13294164,5,427,6.20,,advance,1
13294165,5,427,6.20,,advance,1
13294166,5,427,6.20,,advance,1
13294167,5,427,6.20,,advance,1
13294168,5,427,6.20,,advance,1
13294169,5,427,6.20,,advance,1
13294170,5,427,6.20,,advance,1
13294171,5,427,6.20,,advance,1
13294172,5,427,6.20,,advance,1
13294173,5,427,6.20,,advance,1
13294174,5,427,6.20,,advance,1
13294175,5,427,6.20,,advance,1
13294176,5,427,6.20,,advance,1
13294177,5,427,6.20,,advance,1
13294178,5,427,6.20,,advance,1
13294179,5,427,6.20,,advance,1
13294180,5,427,6.20,,advance,1
13294181,5,427,6.20,,advance,1
13294182,5,427,6.20,,advance,1
13294183,5,427,6.20,,retire,0
13294184,5,427,6.20,,retire,0
13294185,5,427,6.20,,advance,1
13294186,5,427,6.20,,advance,1
13294187,5,427,6.20,,advance,1
13294188,5,427,6.20,,advance,1
13294189,5,427,6.20,,advance,1
13294190,5,427,6.20,,advance,1
13294191,5,427,6.20,,advance,1
13294192,5,427,6.20,,advance,1
13294193,5,427,6.20,,advance,1
13294194,5,427,6.20,,advance,1
13294195,5,427,6.20,,advance,1
13294196,5,427,6.20,,advance,1
13294197,5,427,6.20,,advance,1
13294198,5,427,6.20,,advance,1
13294199,5,427,6.20,,advance,1
13294200,5,427,6.20,,advance,1
13294201,5,427,6.20,,advance,1
13294202,5,427,6.20,,advance,1
13294203,5,427,6.20,,advance,1
13294204,5,427,6.20,,advance,1
13294205,5,427,6.20,,advance,1
13294206,5,427,6.20,,advance,1
13294207,5,427,6.20,,advance,1
13294208,5,427,6.20,,advance,1
13294209,5,427,6.20,,advance,1
13294210,5,427,6.20,,advance,1
13294211,5,427,6.20,,advance,1
13294212,5,427,6.20,,advance,1
13294213,5,427,6.20,,advance,1
13294214,5,427,6.20,,advance,1
13294215,5,427,6.20,,advance,1
13294216,5,427,6.20,,advance,1
13294217,5,427,6.20,,advance,1
13294218,5,427,6.20,,advance,1
13294219,5,427,6.20,,advance,1
13294220,5,427,6.20,,advance,1
13294221,5,427,6.20,,advance,1
13294222,5,427,6.20,,advance,1
13294223,5,427,6.20,,advance,1
13294224,5,427,6.20,,advance,1
13294225,5,427,6.20,,advance,1
13294226,5,427,6.20,,advance,1
13294227,5,427,6.20,,advance,1
13294228,6,427,6.20,,advance,1
13294229,5,427,6.20,,advance,1
13294230,5,427,6.20,,advance,1
13294231,5,427,6.20,,advance,1
13294232,5,427,6.20,,advance,1
13294233,5,427,6.20,,advance,1
13294234,5,427,6.20,,advance,1
13294235,5,427,6.20,,advance,1
13294236,5,427,6.20,,advance,1
13294237,5,427,6.20,,advance,1
13294238,5,427,6.20,,retire,0
13294239,5,427,6.20,,retire,0
13294240,5,427,6.20,,retire,0
13294241,5,427,6.20,,advance,1
13294242,5,427,6.20,,advance,1
13294243,5,427,6.20,,advance,1
13294244,5,427,6.20,,advance,1
13294245,5,427,6.20,,advance,1
13294246,5,427,6.20,,advance,1
13294247,5,427,6.20,,advance,1
13294248,5,427,6.20,,advance,1
13294249,5,427,6.20,,advance,1
13294250,5,427,6.20,,advance,1
13294251,5,427,6.20,,advance,1
13294252,5,427,6.20,,advance,1
13294253,5,427,6.20,,advance,1
13294254,5,427,6.20,,advance,1
13294255,5,427,6.20,,advance,1
